Cluster_ID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
0,0.2023226433985012,-0.018702181030839427,0.03143748497986425,0.02071510807220159,-0.06360154234914084,0.05265574036948085,0.1734024142123466,-0.07950553841670874,-0.11414147656410435,-0.06987611593036173
1,0.10962700417621077,-0.007339203537607833,-0.02122219847924967,-0.03828358137485861,0.012469184156098654,-0.002616138658291018,-0.013495974923437695,-0.015226050914505396,0.011846003884787073,0.004948342982494432
2,0.13938949146838533,0.6619802841271952,-0.0259804276250738,-0.006108223754492099,0.004056799648503366,0.0606181732032448,-0.06099617536027283,0.04566907534021943,-0.009677189095198433,-0.01960171457783313
3,0.08857274811263495,-0.0011714684254537115,0.02839084793917342,-0.044086209798942594,0.040245502939034984,0.004505583044098669,-0.02747014362888956,-0.033449248959582636,0.042997597434115645,-0.0026118569664349387
4,0.35662068952348436,-0.041188590665376494,-0.08120238185956166,0.04529372095967778,0.08928893753697735,-0.00043498572318662266,-0.07743418419084996,0.04592607333862097,0.007507705084395877,0.025314077025494285
5,0.09651786769040596,-0.003910158396778707,0.01595217210950756,-0.03558976598670182,-0.034162346378037424,0.042125717071608074,-0.02095789244689922,0.03158620198194177,-0.005068724534074249,0.001919766979403044
6,0.16213233155768025,-0.015876572124898916,-0.006543573748072619,0.033304904314993965,-0.10773757058486812,-0.08073355370498331,-0.028076396477417737,0.004806427041892907,0.028991389155180174,-0.08710792971117186
7,0.14931582229621412,0.03509285037370135,0.20711641237726158,0.16185398003814705,-0.025309597768458057,-0.05571035976912694,-0.1026964096222485,-0.13254274337794397,0.03854024756797314,-0.0205870630257519
8,0.18411416349313323,-0.01142586324874746,-0.04747429256283578,0.06076498867727856,0.03808171007491444,0.06878993351290744,0.03297554204198358,0.00392643308777686,0.025950923685614226,-0.04149732665567538
9,0.08086299252867292,0.020563873652255833,0.20791098433101945,-0.11380968937193321,-0.24757761718084362,0.46721078344229405,-0.2842779995073388,0.34296078800663427,-0.09602602545375964,-0.1272439152055399
10,0.13361064320338373,0.015827806081052453,0.10485943438772875,-0.0011562287281441312,0.017026257392093746,-0.012560864722985378,0.06581536457408566,0.034803787308143916,-0.05777471066428989,0.013538305583086732
11,0.16235324158388315,0.003516211423620675,0.29611214289944804,-0.03484359558297533,0.22789158337310303,-0.1522355604539012,0.04925280495459453,0.15622596544013176,-0.14704777500228605,-0.13297896149038635
12,0.18832794049290982,-0.030031108492359466,-0.04603219325849296,0.040522700929444135,-0.0005008486866607252,-0.010416309158642367,-0.00012195247318305868,0.06895202035640223,0.0012747433883976195,0.040762304205548786
13,0.058887736496298825,-0.0024160389165843064,-0.008199186504807714,-0.024650197137304965,-0.005822017990975704,0.001010834638522041,0.002153889228293676,-0.0101583766857086,0.013799420327374438,0.008615326314954475
14,0.27067366399733506,-0.03370446108627216,-0.011622163554231022,0.09112490165770672,-0.17002731591970732,-0.15239002688637274,-0.06597362614469232,0.019614733130036286,0.038344763195236935,-0.16117481542045528
15,0.128158369604645,-0.01813661635367268,-0.04566045031557582,0.04613728945547795,-0.0015694299297692998,0.0003280882261327441,-0.02375882403144991,0.05558824814117733,0.049356653148081304,0.038615034372517114
16,0.0615483595820407,0.002734887678078131,0.1143724033358477,-0.03161574187972681,0.050388205475070356,-0.028095385699686302,0.033528992420290685,0.068921097090896,0.01079018879669442,-0.013473356805706521
17,0.16615508242613092,-0.00701598313948218,0.008227929553522964,-0.02393861018432274,0.07155055068254466,-0.0001834424707282227,-0.028188531409564895,-0.040429938088261716,-0.052449241133018194,-0.04142794205817075
18,0.06617607245891094,0.023322139894698998,0.11441126375940033,-0.014096045114087059,-0.00046611466840835975,0.14703469174128816,-0.15021457366061938,0.033933248931909576,0.011584613783563355,-0.02161042583829628
19,0.10895508775394311,-0.009445937127484887,-0.006129985147654246,-0.006931987177825867,-0.022728595075038032,0.022083459528161396,0.04813226809299347,-0.02596442064076121,-0.020281040130403778,-0.01134221041237584
20,0.09189251715679685,0.0007207476328254746,0.013106196976195517,-0.01779598258956551,0.08571326563059779,-0.007775936335797632,-0.06581723263608703,-0.04266108669727505,-0.002364847839271426,-0.04384537674370077
21,0.06367233388015858,-0.00641229947135195,0.2503582018091494,-0.12893824998591005,0.12090411989290857,-0.17325150219694319,0.28842947745671943,0.2668851141028965,0.3493862518881216,-0.1721807658229601
22,0.11302500108840523,-0.007660217016979725,0.0061549843502395835,0.026988276267946358,-0.0156397033650693,-0.035087377329386014,-0.011602420686352043,0.028852756912772882,0.02084695231650369,0.0770022260617392
23,0.26769333337156914,0.06067885312627713,-0.01262438167752238,-0.06055022978682628,-0.06599927639851384,-0.04566825100249535,-0.05893880249346987,-0.05245900923011595,-0.11521277667661806,0.015544473687739714
24,0.15311180338894165,-0.01010738807189919,0.010024179066166388,-0.07974716111748678,-0.01735395462194633,-0.003067248137129738,0.009110736136017332,-0.019866135596422033,0.023368314429681757,0.04070777656119887
25,0.27226199422036323,-0.01974620641756367,-0.016614372625354958,-0.04467192300739759,0.0373143294682372,-0.008358352019408165,0.00234103419362763,-0.016017796888295275,-0.06066280383400547,-0.006105076800761946
26,0.11300597235643323,0.353236894266146,0.042864072322130686,-0.0001019350498321216,0.032668310457724135,-0.013143160443684923,0.0038503389463921,-0.008846040791343554,0.011172613972512412,-0.002937936927446543
27,0.15595278545511335,0.026592079053022705,0.12721304273178033,0.08664095243371743,-0.028107672212604243,-0.0038380078332602642,-0.01612479299375125,-0.09503711839039784,-0.016489573600456865,0.03920541093551493
28,0.12659453777719867,-0.005256797292514132,0.012762653364723753,0.004717710309882753,-0.04947807313008388,0.03469125889816152,0.09252714618841443,-0.04706420692381892,-0.057979347583109166,-0.029677407284796876
29,0.26721936382932765,-0.027891582075413025,-0.08640686604773826,0.23326579731800018,0.09026750615564397,0.21958572143271823,0.17009722411593947,0.0007289883515568755,0.13451992649802008,-0.11248763585889276
30,0.22028251880349958,-0.011833576421297468,0.049430748891612766,-0.10596518257876998,-0.04744897873808341,0.005349653299811592,0.03064220208091521,0.002901736446502503,-0.0018448025127956208,0.05501283364749912
31,0.10190655947252815,0.10358465892114892,0.09128285329060526,0.01223769846857592,0.029663387720400974,-0.0010972834401404335,0.0061194406962368,-0.02773660059745982,0.02485340108405981,0.015041640085681226
32,0.08347146586150073,0.015358484633470131,0.1403260218686678,-0.05232648686222072,-0.12193364959221034,0.2267700613251453,-0.13944522053559225,0.16160541859525013,-0.033306149152890444,-0.04439767792646427
33,0.2799013654515274,-0.03821982593787343,-0.07511373765959714,0.15089309056228997,-0.033875540726413224,-0.09507561168782261,-0.08333703238062384,0.12393325485222167,0.06350948010093965,0.06885856652400003
34,0.1876475439967537,-0.0036978753314784426,-0.020623957723730164,-0.05184209099794197,-0.04167305449892717,-0.004461726934835757,0.02455306621486702,-0.03486949181018908,-0.013737671940444385,-0.002721403559384772
35,0.10174904575575391,0.02424426654459217,0.17028254178398408,0.1403484458148975,0.014144293600881633,0.05916695850487435,-0.022241275699774576,-0.12878310377005356,0.03581899624712434,0.06911957253869111
36,0.1160191753584663,0.6249123934763728,-0.06212523018602413,-0.004220270240750416,0.012960584728292424,-0.020586572422280795,0.02985096430439053,0.03111349271941796,0.00025887976153901924,-0.012389686859164913
37,0.24549477744926984,-0.028482261048889217,0.0011289830099222074,0.1347329615842007,-0.25175759943182086,-0.2419104855048159,-0.12342335722418488,-0.01263198914195084,0.0955226519711055,-0.255935382019535
38,0.04802973045150695,0.00496829066599976,0.05882747653231275,-0.07401476412158937,0.028031702718504914,-0.019306797562988174,0.05378536439126765,0.03445121814784226,0.14772193007602352,-0.040306795334180356
39,0.13729974512084503,-0.012942851306471461,0.011479270606457172,-0.021122572722039844,0.040047492757288854,-0.02451131163030658,-0.020518006188150393,0.008722292188452982,-0.013369780831025744,0.01262560279382298
40,0.11537802073103182,-0.012021573522273371,-0.030205210509743674,0.0375575960523637,0.007287465584069536,0.07611119662218901,0.05888572842229244,-0.015522407995877318,0.058355501555925976,-0.020694504556142506
41,0.09144786429539643,0.030731771918747267,0.10051871968325485,0.0264615943564734,0.11702757143742729,0.014787573544770212,-0.09671476496973083,-0.0907747904675108,0.002069158235003682,-0.053153982444855474
42,0.046504213850984986,0.00363177014940651,0.051408319719286506,0.011797096483672534,0.0018272509179460546,0.01092195974257206,0.009588451349286842,-0.01989204671735894,0.018726904605222815,0.024037760666348187
43,0.16483094687294586,0.04549421239942031,0.19825352535936897,-0.015898039374703812,0.1583264474367939,-0.07861838310795624,0.007578329882046386,0.06280778610351646,-0.16232953637393646,-0.0731805951515302
44,0.07237013155562577,-0.008065034069479756,-0.019225448348572184,0.024159158006133098,0.011759346483305611,0.006904286337636391,0.011479712965573012,0.020693623319334657,0.002891863736264725,0.008947443366341687
45,0.08320548988999173,-0.004793644198305036,0.13052653904096112,0.03663967949009437,-0.003683618856648982,-0.06716957451435732,0.03337549645209828,0.042614464419702146,0.02202614888619901,0.24399449738398363
46,0.21999678813388795,-0.014756330395689738,-0.03796923682019485,-0.011636883838171293,0.1552432001369401,-0.005504948169992668,-0.10314945635550836,-0.03524426818527958,-0.040628088440814315,-0.07131238085937987
47,0.29819895609600705,-0.025507679514487687,-0.01750077217726959,-0.11473743625341555,-0.051163549941105675,-0.02874476416849969,0.006962419537984328,-0.012096779445666568,-0.0022573477185510917,0.03879887378419809
48,0.0995478008171419,-0.00717063927127115,0.0036546905038771517,-7.129394953320433e-05,-0.0673787132896386,-0.037990979236672474,-0.0247617553901694,-0.016811459912464084,0.035607214510682834,-0.048515615607225955
49,0.19525024102549618,-0.022297229637050442,-0.030496595789826116,-0.03131554565640887,-0.022111758380879323,-0.011872567372654286,0.0008944400342384786,0.016326537835631476,0.028096566198088632,0.05650689172283091
50,0.17556669983258685,-0.016323452386423958,0.024141907849464083,0.04320255776365631,-0.036667101176006335,0.036790146961360376,0.017104673730092456,0.03320965679342243,0.002652132750691833,0.07561479037057418
51,0.2464469452447347,-0.025684663146283877,-0.0758339277554082,0.15131867654975462,0.0721067616185546,0.14956369314760018,0.09310630143886844,0.012239933218673824,0.09964676842564199,-0.07902115944189873
52,0.2570894883161771,-0.022565690633170533,-0.050164945204411324,-0.02652670226913406,0.07275411480303288,-0.01464954279787019,-0.058181468679785325,-0.005399736400653078,-0.005952113460867829,0.011363517655183779
53,0.05766791602580089,0.008594194418077909,0.04009680709407813,-0.06816808946507348,0.019052161657790834,0.010072304374570408,0.0007102986756021114,-0.01753149713185032,0.1094150559519347,-0.011847773376655817
54,0.22879011489577322,-0.014219754292048503,-0.017979076633635852,-0.07003816100249283,0.10459011939335998,-0.009948377494701422,-0.0704849262595443,-0.04028928993861347,-0.004068396892393018,-0.03114255830044913
55,0.33614979477616336,-0.050892011041008475,-0.10254941924143637,0.14427935454484891,0.09768217288819898,-0.00297733901763888,-0.034754277903181266,0.103738281513382,-0.011515276219938619,0.0015604266681669414
56,0.20335845123669086,-0.018590940525254184,0.011266314894100583,-0.01761803745546757,-0.08463963460586664,0.026860438817478023,0.0924275245469475,-0.01722023702787681,-0.03628520106145699,0.0050800890068401884
57,0.12104751094187985,-0.014810927772710442,0.18159896751424554,0.0025233871927030018,-0.0027887572870260004,-0.08104767262654325,0.20332892580064715,0.09336975320344146,-0.10914478204352829,-0.05834287504700196
58,0.19464615018956855,0.07405134893447107,0.24107403023215448,0.24513032525843564,-0.010404442998513114,0.021218238489510474,-0.06404401945463761,-0.17324269253225635,0.023607554321269753,0.09607618323380056
59,0.1196136795068855,-0.0024297565350771396,0.09406166336925689,0.20504240610619454,-0.04514642531142151,-0.08993225299987423,-0.08901020442144128,0.04347906769070157,0.06941944293663163,0.22122108328182163
60,0.12167658582909482,-0.0026514635147538304,0.03841814785227024,0.12110670313129097,0.055980565581167964,0.09617037873157187,0.05054785409752907,-0.06148777940173129,0.05715509385617094,-0.04010160280154547
61,0.1063800799819713,0.0057187889000779365,0.2496703173918545,-0.025235800936475945,0.0984133184530562,-0.09025958238239477,0.08403312932475653,0.16099693224220404,-0.04687091477705786,-0.041253499456986184
62,0.1616038849959775,-0.018208972417237696,0.010746685308512152,0.07402668954167176,-0.1916636576880534,-0.12898949679677194,-0.058874170224649414,-0.021759109629071606,0.07450256535973457,-0.16896709433257126
63,0.21989992986834433,-0.03309497587039038,-0.07420109174283997,0.1227554054605153,0.03012035853383467,5.756186756318907e-05,-0.019517679928406598,0.09866010371649099,0.06652081835310997,0.029337275952357647
64,0.05345399287920534,0.021935473797916834,0.0880388519647014,0.03408094897782053,0.024296564440140694,0.026741029434703738,-0.04174162879681881,-0.07516489923609754,0.024532567589832587,0.019315040807846674
65,0.172811376389052,-0.011821508058990866,-0.03740034335104543,-0.03584645568341032,0.03881125871000914,-0.004941212808883143,-0.03607423027719215,-0.021059705536652314,-0.0038434400482956293,-0.014845164451317165
66,0.12192608398036629,-0.013295860352216178,0.01955180225750776,0.20365434649818437,0.07032981240259553,0.17941476950202423,0.14063978515659947,-0.043357383547598244,0.0826001467688597,-0.09913589226827535
67,0.08527923285696545,-0.00923323602972254,0.005205687716096593,-0.04970058778688143,-0.01971546189510647,0.0041377108835078105,0.016351256147151196,-0.017577981751673723,0.030040279479947772,0.030255879501739146
68,0.16263684611304433,-0.003748531789503,0.13215806124435575,0.16466956436242672,-0.11733038731156127,-0.18044998632457604,-0.06788824438389254,0.058215160667820384,0.018297508032843784,-0.018463536015116227
69,0.1253807649081046,0.7848190924650728,-0.08536808851357706,0.0019179833071564002,-0.014906265286501871,-0.0043020043944055645,0.034757000357320204,0.047578655505492395,0.0008058481720915354,0.0031999623203906704
70,0.16090556892830862,-0.024518067022368837,-0.05449766879428057,0.07391750741219245,-0.02547921064291858,-0.027977666629719407,-0.02880528753302406,0.0976352467096582,0.07362748246425924,0.1235290109532462
71,0.3099635328325406,-0.04522723784716652,-0.07666907334623131,0.12555085028887497,0.0577599228308325,0.0230734024276716,0.050114898774194075,0.05302284902427428,-0.05375290455541787,-0.04644103527036688
72,0.28166557267812825,-0.03454143000305657,-0.022296104662042803,0.039755635425971846,-0.010456067012891423,-0.030859671518985037,-0.01789232467170778,0.07925703882221273,0.008600793148350216,0.11055144998277665
73,0.3202091918504464,-0.03253341154959159,-0.02094879886221005,0.01918066236899459,-0.06573268990120225,-0.009528483725918744,0.06714584437827657,0.026971776892367568,-0.06998542617446549,0.01556808171700436
74,0.08442179377230559,0.004464089251206353,0.1955880438106039,0.037413307985092695,0.080369849756821,-0.043207667508410035,0.04680109455306018,0.10464963711525095,-0.03742580093151359,-0.010270344069366964
75,0.1871420415166716,0.042704913238419226,0.0395914806299626,-0.0593173942172569,-0.1065028284614079,-0.03032151173594657,-0.03978736205243322,-0.034052073384373355,-0.08424470209683095,0.01634668675377998
76,0.21632474783976924,-0.011976366837910188,-0.006147504820339137,-0.08766172000272245,0.02550851004950252,-0.00023731916659523004,-0.027103910488211758,-0.051724536623719154,0.025298000637726258,0.01328463524261007
77,0.15711172966777645,-0.01708320963905071,-0.024673417795251725,0.0006240273358358281,-0.007576246535892706,0.019531452059018153,0.017153319920138844,0.00865871018963094,0.009031268555948756,0.013994391408051565
78,0.1994989948901965,-0.024557145807747257,-0.0017204375956659432,-0.015978770722217192,-0.035716767500077205,-0.023594955206884555,0.054737190411459684,0.03100346490847855,-0.04082305984601192,0.03339682406435026
79,0.3290469263047109,-0.0015547295272594335,0.16060180862475257,0.10484118578844505,-0.12792977585497534,0.09259482210213997,0.10850542583263421,-0.1164139109298344,0.0198090406151706,0.02559217699236972
80,0.027526390629035467,0.0007921849788898894,-0.0013362052794806758,-0.010987904450629821,-0.0005464570553542566,0.003016145863895394,-0.0037711475814143883,-0.008378635496254266,0.013506533350435751,-0.000528428444478654
81,0.12689921483265929,0.06679915027397718,-0.0127603539426263,-0.03507138757143771,-0.031906114839882066,-0.016882668701512265,-0.037534669139680864,-0.02012520555101289,-0.02942345960252401,0.010842795424033151
82,0.23623748104683537,-0.021826236178957317,-0.019369678881918307,0.003598015326523994,-0.016583115712124178,0.045138037654228406,0.06793871772942915,-0.030897300584906244,-0.04163484248642677,-0.034877296644213365
83,0.07351677832345892,0.003770879229088166,0.055953005861171905,-0.046264514072601265,-0.0694126559691156,0.10381505017219274,-0.05487416062077419,0.06426724855879903,-0.00278208732023594,-0.027464560312017317
84,0.041531707632849205,0.0028379335653013647,0.008016622654337465,-0.037905774402821314,0.006213383506269768,0.005464234752349771,0.0014986370838741669,-0.009408287985764251,0.05421012166593665,-0.001153577794201944
85,0.2611893187236337,-0.03413240999760081,-0.07409770994600375,0.06363996898818623,0.07393397433797524,0.018547968128730434,-0.0031166812704631623,0.06345473092501905,-0.006306671200266053,0.005501305401928507
86,0.12209471202623043,-0.002748434815769679,0.05956874758187619,-0.10711805843294821,0.019905946902243902,-0.0018725428361969028,0.03645267301677855,-0.017861877217555586,0.10578310273205882,0.0007521027218378004
87,0.16817841931647307,-0.017204881074118234,-0.03679680803962767,0.021335005465720362,0.08312110585478298,0.005642262076484417,-0.02275994585057155,0.021532601843678875,-0.006428791662141758,-0.020491899039552463
88,0.12011259100996381,-0.003906968139130728,0.028358246267509192,-0.017274793943483552,-0.014475470046728762,0.019900456921349,0.0038439376147479344,-0.05990798436660268,0.02510223331342044,0.029643724224504446
89,0.06988552958089805,-0.002335576638633012,-0.014157760173810307,-0.006521058757326325,0.04183966228583502,0.0008460659066222211,-0.02735010378611143,-0.014283668529477147,-0.005254217985451445,-0.01620323783925864
90,0.33320116795066607,-0.02728923328084523,-0.040544639212663096,-0.06737132338834678,0.11791532843165685,-0.020115778324912122,-0.08080415900186298,-0.03158497023501695,-0.04814490378999902,-0.01971108229684372
91,0.1810800792476159,-0.011441714743335904,-0.04643816784421538,0.07323379626598027,0.026044128573564224,0.11663340058524267,0.08066227044941104,-0.002365135388437206,0.072026793831438,-0.043920358743817896
92,0.30774723166152357,-0.03516448008915553,0.025988884704855473,-0.04062288877166558,-0.10192830617327066,0.03239074288317114,0.17301551369326976,-0.04067364371303859,-0.10530503478918159,-0.011893494955228399
93,0.16318961519379804,-0.0091118956964447,0.24067952413559748,0.044652575566833434,0.06134819857223906,-0.13493003755159105,0.048796437631499066,0.19520461830771632,-0.02214123094844787,0.1252674074919494
94,0.10678292124302032,0.5340350155374282,-0.02859875963408715,0.017357938587920518,0.006172624078264143,-0.00983059596860501,0.017369736550813742,0.003896118958362362,0.025806551602303978,0.007498807771501771
95,0.09900023442866786,-0.008327957541879259,0.00745771499212506,-0.021562897743997732,-0.013552518475307028,-0.02230987715974313,0.02519017198156401,0.01626676226835114,-0.01866882142394343,0.012522620449833653
96,0.15306221516666046,-0.003804263507602502,0.004398303193590159,-0.057092847045127765,-0.08918553413995975,0.0009717676932290834,0.005389164749900022,-0.007558804469945759,0.0030760321112667946,0.009067277598133817
97,0.24891942360888933,-0.008087385883663402,0.0198027338267279,-0.04896881442200122,-0.10069546565479581,0.0827891360826945,-0.050852175313391854,0.07404898397589389,-0.002349946836818162,0.008157223122027739
98,0.24859848721145922,-0.027594943645002343,-0.032204848724827304,0.037836367020122705,0.01954307244183416,0.018258513362419602,0.03310221534769227,0.021146556776061663,-0.04332018046342259,0.007030177070492604
99,0.3194357007323888,-0.021694512438741802,-0.04113241414046078,-0.0008029462253639147,0.020880333098734265,-0.058878603663941376,-0.056869976996226576,0.0007735527065166553,-0.03307733367357109,-0.006476743435263664
